,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Chris Swailes,eng ENG,DF,23,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c48f4e7c
Richard Wright,eng ENG,GK,16,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d9e2e2ae
Clive Baker,,GK,35,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,458fd40a
Lee Norfolk,nz NZL,MF,18,3,1,154,1.7,0,1,1,0,0,0,0,0,0.00,0.58,0.58,0.00,0.58,Matches,855c0ea7
Phil Morgan,eng ENG,GK,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,736f523c
Kevin Ellis,eng ENG,DF,17,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9a76fb84
Neil Gregory,eng ENG,FW,21,2,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,195c2b0b
Leo Cotterell,eng ENG,DF,19,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,93ba306c
David Gregory,eng ENG,MF,24,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ca561fc4
Squad Total,,,28.0,42,405,3780,42.0,27,21,48,24,3,3,53,2,0.64,0.50,1.14,0.57,1.07,,-9999
Opponent Total,,,26.5,42,,3780,42.0,,,,,,,,,,,,,,,-9999
