,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Stewart Downing,eng ENG,FWMF,17,3,2,200,2.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b13c4620
Steve Vickers,eng ENG,DF,33,2,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4b0dbeef
Mickaël Debève,fr FRA,MF,30,4,1,195,2.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7fca7f25
Paul Okon,au AUS,MF,29,4,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,61d7a6b1
Andy Campbell,eng ENG,FW,22,4,0,114,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8dde3e19
David Murphy,eng ENG,DF,17,5,0,100,1.1,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b05e73d5
Marlon Beresford,eng ENG,GK,31,1,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d68e864b
Dean Gordon,eng ENG,DFMF,28,1,0,36,0.4,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6405b4da
Mark Hudson,eng ENG,MF,20,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f47eaa63
Squad Total,,,28.2,38,409,3420,38.0,33,21,54,31,2,3,54,7,0.87,0.55,1.42,0.82,1.37,,-9999
Opponent Total,,,27.1,38,,3420,38.0,,,,,,,,,,,,,,,-9999
